Fecha,Año,Mes,FamiliaGerencia,Producto,Total USD,Total TM,PPP
2020-08-01,2020,8,PECES,TILAPIA MAX 32% 1.2 MM TEC,96063.38,161.39,595.23
2020-08-01,2020,8,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,131761.62,201.17,654.98
2020-08-01,2020,8,PECES,TILAPIA MAX 38%,64904.35,82.37,787.94
2020-08-01,2020,8,PECES,TILAPIA MAX 38% 2 MM,61483.75,72.39,849.3
2020-08-01,2020,8,PECES,TILAPIA MAX 40% 1.2 MM,27388.26,25.45,"1,076.31"
2020-08-01,2020,8,PECES,TILAPIA MAX 40% 1.2 MM EXP,15780.64,17.69,892.06
2020-08-01,2020,8,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,70.96,0.18,391.09
2020-08-01,2020,8,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,172077.90,450.96,381.58
2020-08-01,2020,8,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,8950.53,23.5,380.94
2020-09-01,2020,9,CAMARON,C-MAX 25% 2.0 MM,32021.00,64.41,497.14
2020-09-01,2020,9,CAMARON,C-MAX 25% 2.3 MM FIN AD,399361.36,639.57,624.43
2020-09-01,2020,9,CAMARON,C-MAX 25% CREC 1.2 MM ACIDOMIX,21815.20,39.92,546.53
2020-09-01,2020,9,CAMARON,C-MAX 25% CREC 1.8,121565.13,183.48,662.56
2020-09-01,2020,9,CAMARON,C-MAX 25% PME CREC 1.2 ACIDOMIX VIT,40473.36,58.97,686.37
2020-09-01,2020,9,CAMARON,C-MAX 25% TEC 2.0 MM AD,423430.18,659.3,642.24
2020-09-01,2020,9,CAMARON,C-MAX 28% 1.8 MM SHT,14600.82,19.98,730.78
2020-09-01,2020,9,CAMARON,C-MAX 28% CREC 2.0,312967.70,436.4,717.16
2020-09-01,2020,9,CAMARON,C-MAX 30% CREC 1.8,349116.70,480.22,727
2020-09-01,2020,9,CAMARON,C-MAX 30% CREC 1.8 MM,203869.51,273.52,745.36
2020-09-01,2020,9,CAMARON,C-MAX 30% CREC 1.8 MM AD,227309.46,322.5,704.83
2020-09-01,2020,9,CAMARON,C-MAX 30% CREC 1.8 MM EXT,49310.99,59.74,825.45
2020-09-01,2020,9,CAMARON,C-MAX 30% P CREC 2.0 MM,83958.41,119.75,701.12
2020-09-01,2020,9,CAMARON,C-MAX 35% 1.2 MM SHT,206336.23,169.83,"1,214.97"
2020-09-01,2020,9,CAMARON,C-MAX 35% 1.2 MM SHT ACIDOS ORGANICOS,420112.51,479.52,876.12
2020-09-01,2020,9,CAMARON,C-MAX 35% 1.8 MM SHT,42057.04,39.96,"1,052.49"
2020-09-01,2020,9,CAMARON,C-MAX 35% 1.8 MM SHT ACIDOS ORGANICOS,390142.55,479.52,813.62
2020-09-01,2020,9,CAMARON,C-MAX 35% 800-1200 MICRONES,101354.17,86.18,"1,176.04"
2020-09-01,2020,9,CAMARON,C-MAX 35% CREC 1.2,118255.36,118.39,998.88
2020-09-01,2020,9,CAMARON,C-MAX 35% CREC 1.8,232471.84,270.93,858.05
2020-09-01,2020,9,CAMARON,C-MAX 35% CREC 1.8 MM PLUS H.M.,79955.77,81.65,979.29
2020-09-01,2020,9,CAMARON,C-MAX 35% CREC 2,145745.60,159.66,912.82
2020-09-01,2020,9,CAMARON,C-MAX 35% P CREC 1.2 MM,77844.80,79.83,975.1
2020-09-01,2020,9,CAMARON,C-MAX 35% P CREC 2.0 MM,84427.20,99.79,846.04
2020-09-01,2020,9,CAMARON,C-MAX 35% P SHP 1.2 MM EXTRUIDO,10617.51,10.8,983.51
2020-09-01,2020,9,CAMARON,C-MAX 40% 800-1200 MIC SHT,15383.76,9.99,"1,539.93"
2020-09-01,2020,9,CAMARON,C-MAX 40% 800-1200 MICRONES,1464.60,1.36,"1,076.30"
2020-09-01,2020,9,CAMARON,C-MAX 40% P 500-800 MM,1902.05,2.31,822.21
2020-09-01,2020,9,CAMARON,GRAIN MEAL MAYOR 600 MM (MOLIENDA GRUESA),75678.48,159.84,473.47
2020-09-01,2020,9,POLLO,ALIMENTO PLUS P FASE 2 S/PIGMEN SH 45.40 KL,35071.48,74.49,470.8
2020-09-01,2020,9,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,13843.71,31.43,440.41
2020-09-01,2020,9,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,79536.89,175.63,452.86
2020-09-01,2020,9,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,173471.19,378.25,458.61
2020-09-01,2020,9,POLLO,ENGORDIN F3 NF GH,10362.71,24.87,416.71
2020-09-01,2020,9,POLLO,ENGORDIN F3 NF GP,909108.56,"2,555.59",355.73
2020-09-01,2020,9,POLLO,ENGORDIN F3 NF PROPHORCE GP,17021.66,49.38,344.74
2020-09-01,2020,9,POLLO,ENGORDIN POAM F3 NF A MED GP,33113.15,84.01,394.14
2020-09-01,2020,9,POLLO,ENGORDIN POAM F3 NF GP,882938.35,"2,237.17",394.67
2020-09-01,2020,9,POLLO,FASE 1 PLUS GRANULAD,4017.20,9.98,402.56
2020-09-01,2020,9,POLLO,FASE 2 PLUS PELETIZA PIG,4056.80,9.98,406.53
2020-09-01,2020,9,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,46823.01,103.42,452.75
2020-09-01,2020,9,POLLO,FINALIN F4 NF GH,13202.43,40.92,322.62
2020-09-01,2020,9,POLLO,FINALIN F4 NF GP,293047.32,875.35,334.78
2020-09-01,2020,9,POLLO,FINALIN F4 NF PROPHORCE GP,57491.14,174.04,330.33
2020-09-01,2020,9,POLLO,FINALIN F4 NF SP,3914.70,11.34,345.22
2020-09-01,2020,9,POLLO,FINALIN POAM F4 NF GH,53367.39,154.07,346.38
2020-09-01,2020,9,POLLO,FINALIN POAM F4 NF GP,463203.25,"1,283.86",360.79
2020-09-01,2020,9,POLLO,FINALIN POAM F4 NF J MED GP,33929.74,95.26,356.16
2020-09-01,2020,9,POLLO,FINALIN POAM F4 SP,27977.40,75.25,371.79
2020-09-01,2020,9,POLLO,INICIARI F1 NF GPG,527647.75,"1,353.86",389.74
2020-09-01,2020,9,POLLO,INICIARIN PIGMENTADO GRANULADO,766.48,2.27,337.96
2020-09-01,2020,9,POLLO,INICIO PIGMENTADO GRANULADO CR,84100.23,185.75,452.77
2020-09-01,2020,9,POLLO,KILOS ALIMENTO FASE 1 A ENGORDE DE POLLO,125553.92,299.37,419.39
2020-09-01,2020,9,POLLO,PRE - ENGORDIN F2 NF AVA GPG,632118.77,"1,668.78",378.79
2020-09-01,2020,9,POLLO,PRE - ENGORDIN POAM FASE 2,609093.08,"1,478.16",412.06
2020-09-01,2020,9,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,554867.31,"1,265.72",438.38
2020-09-01,2020,9,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,23829.93,39.28,606.65
2020-09-01,2020,9,MASCOTAS,ARECANA ADULTO HUESITO FARDO 5 BOLSAS 25 LBS.,125.43,0.17,737.39
2020-09-01,2020,9,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,25179.43,38.1,660.85
2020-09-01,2020,9,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,2317.80,3.58,647.34
2020-09-01,2020,9,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,5880.87,9.14,643.43
2020-09-01,2020,9,MASCOTAS,GRAND SABUESO PR 22.70 KL,48452.38,79.83,606.93
2020-09-01,2020,9,MASCOTAS,SABUESO ADULTO 100.00 LBS./ 45.40 KGS.,263251.52,466.34,564.51
2020-09-01,2020,9,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,1083.35,2.35,460.2
2020-09-01,2020,9,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,6208.94,8.89,698.16
2020-09-01,2020,9,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20 KGS.,107200.97,190.68,562.2
2020-09-01,2020,9,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20.00 KGS.,17143.28,28.5,601.52
2020-09-01,2020,9,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,56742.49,101.67,558.09
2020-09-01,2020,9,MASCOTAS,SABUESO CACHORRO 22.00 LBS,14857.54,19.97,744.06
2020-09-01,2020,9,MASCOTAS,SABUESO CACHORRO 22.00 LBS./ 10 KGS.,44134.20,61.37,719.14
2020-09-01,2020,9,MASCOTAS,SABUESO CACHORRO 4.40 LBS./ 2.00 KGS.,3700.30,5.99,617.6
2020-09-01,2020,9,MASCOTAS,SMARTCAN CACHORRO 38 LBS,852.06,1.67,509.62
2020-09-01,2020,9,PECES,TILAPIA MAX 28%,6308.23,9.93,635.03
2020-09-01,2020,9,PECES,TILAPIA MAX 28% 4 MM EXPORTAC,5222.00,9.07,575.63
2020-09-01,2020,9,PECES,TILAPIA MAX 28% 6 MM MME VIT C EXP,2762.10,4.99,553.58
2020-09-01,2020,9,PECES,TILAPIA MAX 32% 1.2 MM TEC,80684.50,140.16,575.66
2020-09-01,2020,9,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,150923.73,232.97,647.84
2020-09-01,2020,9,PECES,TILAPIA MAX 38%,76606.81,98.57,777.22
2020-09-01,2020,9,PECES,TILAPIA MAX 38% 2 MM,88208.76,106.91,825.06
2020-09-01,2020,9,PECES,TILAPIA MAX 38% 4 MM TEC,4116.30,5.17,796.04
2020-09-01,2020,9,PECES,TILAPIA MAX 40% 1.2 MM,14446.97,13.52,"1,068.79"
2020-09-01,2020,9,PECES,TILAPIA MAX 40% 1.2 MM EXP,19306.09,22,877.58
2020-09-01,2020,9,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,3636.12,19.05,190.86
2020-09-01,2020,9,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,124963.94,326.27,383.01
2020-09-01,2020,9,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,7119.24,17.37,409.8
2020-10-01,2020,10,CAMARON,C-MAX 25% 2.0 MM,29766.00,59.87,497.14
2020-10-01,2020,10,CAMARON,C-MAX 25% 2.3 MM FIN AD,526788.56,843.23,624.73
2020-10-01,2020,10,CAMARON,C-MAX 25% CREC 1.8,159888.71,244.49,653.98
2020-10-01,2020,10,CAMARON,C-MAX 25% PME CREC 1.2 ACIDOMIX VIT,17043.92,24.95,683.19
2020-10-01,2020,10,CAMARON,C-MAX 25% TEC 2.0 MM AD,252017.53,391.45,643.8
2020-10-01,2020,10,CAMARON,C-MAX 28% 1.8 MM SHT,14600.82,19.98,730.78
2020-10-01,2020,10,CAMARON,C-MAX 28% CREC 2.0,575627.86,808.3,712.14
2020-10-01,2020,10,CAMARON,C-MAX 30% CREC 1.8,537020.12,741.76,723.98
2020-10-01,2020,10,CAMARON,C-MAX 30% CREC 1.8 MM,311066.46,421.84,737.4
2020-10-01,2020,10,CAMARON,C-MAX 30% CREC 1.8 MM AD,250438.52,355.39,704.69
2020-10-01,2020,10,CAMARON,C-MAX 30% CREC 1.8 MM EXT,14009.86,17.6,796.04
2020-10-01,2020,10,CAMARON,C-MAX 30% P CREC 2.0 MM,59518.84,84.82,701.69
2020-10-01,2020,10,CAMARON,C-MAX 35% 1.2 MM SHT,29330.46,24.97,"1,174.40"
2020-10-01,2020,10,CAMARON,C-MAX 35% 1.2 MM SHT ACIDOS ORGANICOS,529558.68,599.4,883.49
2020-10-01,2020,10,CAMARON,C-MAX 35% 1.8 MM SHT,194812.54,185.24,"1,051.69"
2020-10-01,2020,10,CAMARON,C-MAX 35% 1.8 MM SHT ACIDOS ORGANICOS,491977.71,599.4,820.79
2020-10-01,2020,10,CAMARON,C-MAX 35% 800-1200 MICRONES,9221.38,7.48,"1,232.10"
2020-10-01,2020,10,CAMARON,C-MAX 35% CREC 1.2,86087.00,82.92,"1,038.23"
2020-10-01,2020,10,CAMARON,C-MAX 35% CREC 1.8,438796.53,491.69,892.42
2020-10-01,2020,10,CAMARON,C-MAX 35% CREC 1.8 MM,14852.67,14.56,"1,020.08"
2020-10-01,2020,10,CAMARON,C-MAX 35% CREC 1.8 MM PLUS H.M.,67993.49,72.12,942.77
2020-10-01,2020,10,CAMARON,C-MAX 35% P CREC 1.2 MM,39505.51,38.42,"1,028.27"
2020-10-01,2020,10,CAMARON,C-MAX 35% P CREC 2.0 MM,50476.89,59.87,843.05
2020-10-01,2020,10,CAMARON,C-MAX 35% P SHP 1.2 MM EXTRUIDO,12618.68,12.88,979.56
2020-10-01,2020,10,CAMARON,C-MAX 40% 800-1200 MICRONES,2441.00,2.27,"1,076.30"
2020-10-01,2020,10,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,15581.23,34.79,447.86
2020-10-01,2020,10,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,75054.11,165.83,452.59
2020-10-01,2020,10,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,171061.97,375.94,455.03
2020-10-01,2020,10,POLLO,ENGORDIN F3 NF GH,75116.82,200.38,374.87
2020-10-01,2020,10,POLLO,ENGORDIN F3 NF GP,1047470.98,"2,894.01",361.94
2020-10-01,2020,10,POLLO,ENGORDIN POAM F3 NF A MED GP,67349.46,167.72,401.56
2020-10-01,2020,10,POLLO,ENGORDIN POAM F3 NF GH,116678.05,274.05,425.75
2020-10-01,2020,10,POLLO,ENGORDIN POAM F3 NF GP,866228.73,"2,149.59",402.97
2020-10-01,2020,10,POLLO,FASE 1 PLUS GRANULAD,23646.70,58.74,402.56
2020-10-01,2020,10,POLLO,FASE 2 PLUS PELETIZA PIG,15439.81,41.59,371.2
2020-10-01,2020,10,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,62364.11,142.07,438.98
2020-10-01,2020,10,POLLO,FINALIN F4 NF GH,106896.60,329.21,324.7
2020-10-01,2020,10,POLLO,FINALIN F4 NF GP,479828.86,"1,423.83",337
2020-10-01,2020,10,POLLO,FINALIN F4 NF SP,1579.68,4.54,348.26
2020-10-01,2020,10,POLLO,FINALIN POAM F4 NF GH,74076.79,211.54,350.18
2020-10-01,2020,10,POLLO,FINALIN POAM F4 NF GP,455533.96,"1,253.76",363.33
2020-10-01,2020,10,POLLO,FINALIN POAM F4 NF J MED GP,18716.66,51.65,362.35
2020-10-01,2020,10,POLLO,FINALIN POAM F4 SP,26914.29,70.58,381.34
2020-10-01,2020,10,POLLO,INICIARI F1 NF GPG,477878.44,"1,265.23",377.7
2020-10-01,2020,10,POLLO,INICIARIN PIGMENTADO GRANULADO,8107.25,19.37,418.58
2020-10-01,2020,10,POLLO,INICIO PIGMENTADO GRANULADO CR,75639.98,171,442.33
2020-10-01,2020,10,POLLO,KILOS ALIMENTO FASE 1 A ENGORDE DE POLLO,125827.79,299.37,420.31
2020-10-01,2020,10,POLLO,PRE - ENGORDIN F2 NF AVA GPG,682801.04,"1,778.42",383.94
2020-10-01,2020,10,POLLO,PRE - ENGORDIN POAM FASE 2,687564.38,"1,684.59",408.15
2020-10-01,2020,10,POLLO,PREMIUM FASE 2 PLUS SH (ER),20667.38,47.36,436.43
2020-10-01,2020,10,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,482807.41,"1,112.98",433.8
2020-10-01,2020,10,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,21460.72,34.38,624.18
2020-10-01,2020,10,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,33954.59,51.66,657.22
2020-10-01,2020,10,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,2971.09,4.6,646.12
2020-10-01,2020,10,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,10803.64,16.19,667.17
2020-10-01,2020,10,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 22.70 KL,3595.50,5.78,621.7
2020-10-01,2020,10,MASCOTAS,GRAND SABUESO EN SACOS 1 KG,800.14,1,801.82
2020-10-01,2020,10,MASCOTAS,SABUESO ADULTO 100.00 LBS./ 45.40 KGS.,274257.69,480.49,570.79
2020-10-01,2020,10,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,710.13,1.77,401.14
2020-10-01,2020,10,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,4357.81,7.16,608.55
2020-10-01,2020,10,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20 KGS.,183440.58,310.71,590.4
2020-10-01,2020,10,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20.00 KGS.,14371.40,23.95,600.07
2020-10-01,2020,10,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,54324.38,95.93,566.26
2020-10-01,2020,10,MASCOTAS,SABUESO CACHORRO 0.92 LBS./ 420 GRS.,4450.60,6.99,637.14
2020-10-01,2020,10,MASCOTAS,SABUESO CACHORRO 22.00 LBS,9309.17,13.34,697.74
2020-10-01,2020,10,MASCOTAS,SABUESO CACHORRO 22.00 LBS./ 10 KGS.,51760.34,75.08,689.38
2020-10-01,2020,10,MASCOTAS,SABUESO CACHORRO 4.40 LBS./ 2.00 KGS.,19059.77,27.91,683.01
2020-10-01,2020,10,MASCOTAS,SMARTCAN CACHORRO 38 LBS,828.64,1.64,506.05
2020-10-01,2020,10,PECES,TILAPIA MAX 28%,8689.50,13.65,636.45
2020-10-01,2020,10,PECES,TILAPIA MAX 28% 4 MM EXPORTAC,10658.49,20.68,515.31
2020-10-01,2020,10,PECES,TILAPIA MAX 32% 1.2 MM TEC,78895.30,133.36,591.61
2020-10-01,2020,10,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,166142.05,257.19,646
2020-10-01,2020,10,PECES,TILAPIA MAX 38%,62926.83,81.33,773.73
2020-10-01,2020,10,PECES,TILAPIA MAX 38% 2 MM,82557.22,100.38,822.45
2020-10-01,2020,10,PECES,TILAPIA MAX 38% 4 MM TEC,7994.80,9.98,801.16
2020-10-01,2020,10,PECES,TILAPIA MAX 40% 1.2 MM,23188.59,21.82,"1,062.83"
2020-10-01,2020,10,PECES,TILAPIA MAX 40% 1.2 MM EXP,25161.84,26.94,933.88
2020-10-01,2020,10,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,166109.61,440.44,377.15
2020-10-01,2020,10,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,10751.32,25.45,422.51
2020-11-01,2020,11,CAMARON,C-MAX 25% 2.0 MM,91990.00,172.37,533.69
2020-11-01,2020,11,CAMARON,C-MAX 25% 2.3 MM FIN AD,525357.19,844.36,622.19
2020-11-01,2020,11,CAMARON,C-MAX 25% CREC 1.8,58019.68,89.13,650.95
2020-11-01,2020,11,CAMARON,C-MAX 25% PME CREC 1.2 ACIDOMIX VIT,371.55,0.54,682.61
2020-11-01,2020,11,CAMARON,C-MAX 25% TEC 2.0 MM AD,668168.93,"1,021.72",653.97
2020-11-01,2020,11,CAMARON,C-MAX 28% 1.8 MM SHT,14600.82,19.98,730.78
2020-11-01,2020,11,CAMARON,C-MAX 28% CREC 2.0,112173.33,159.66,702.56
2020-11-01,2020,11,CAMARON,C-MAX 30% CREC 1.8,104854.39,145.06,722.84
2020-11-01,2020,11,CAMARON,C-MAX 30% CREC 1.8 MM,93552.81,132.95,703.68
2020-11-01,2020,11,CAMARON,C-MAX 30% CREC 1.8 MM AD,75473.12,105.46,715.65
2020-11-01,2020,11,CAMARON,C-MAX 30% P CREC 2.0 MM,367758.21,511.2,719.4
2020-11-01,2020,11,CAMARON,C-MAX 35% 1.2 MM SHT,163855.24,134.86,"1,214.97"
2020-11-01,2020,11,CAMARON,C-MAX 35% 1.2 MM SHT ACIDOS ORGANICOS,870161.20,959.03,907.33
2020-11-01,2020,11,CAMARON,C-MAX 35% 1.8 MM SHT,152456.76,144.85,"1,052.49"
2020-11-01,2020,11,CAMARON,C-MAX 35% 1.8 MM SHT ACIDOS ORGANICOS,809661.13,959.03,844.25
2020-11-01,2020,11,CAMARON,C-MAX 35% 800-1200 MICRONES,123346.79,105.91,"1,164.59"
2020-11-01,2020,11,CAMARON,C-MAX 35% CREC 1.2,57433.18,58.83,976.24
2020-11-01,2020,11,CAMARON,C-MAX 35% CREC 1.8,166571.75,185.7,896.99
2020-11-01,2020,11,CAMARON,C-MAX 35% CREC 1.8 MM PLUS H.M.,34720.32,38.1,911.25
2020-11-01,2020,11,CAMARON,C-MAX 35% P CREC 1.2 MM,3894.64,3.63,"1,073.28"
2020-11-01,2020,11,CAMARON,C-MAX 35% P CREC 2.0 MM,62283.91,75.3,827.18
2020-11-01,2020,11,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,13646.58,31.21,437.29
2020-11-01,2020,11,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,73848.44,161.52,457.2
2020-11-01,2020,11,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,171642.44,373.31,459.79
2020-11-01,2020,11,POLLO,ENGORDIN F3 NF GH,65836.57,175.58,374.96
2020-11-01,2020,11,POLLO,ENGORDIN F3 NF GP,796447.29,"2,302.93",345.84
2020-11-01,2020,11,POLLO,ENGORDIN POAM F3 NF GH,138035.10,324.76,425.04
2020-11-01,2020,11,POLLO,ENGORDIN POAM F3 NF GP,950380.08,"2,473.30",384.26
2020-11-01,2020,11,POLLO,FASE 1 PLUS GRANULAD,4747.60,11.79,402.56
2020-11-01,2020,11,POLLO,FASE 2 PLUS PELETIZA PIG,8113.60,19.96,406.53
2020-11-01,2020,11,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,62056.81,141.97,437.1
2020-11-01,2020,11,POLLO,FINALIN F4 NF GH,226586.43,700.92,323.27
2020-11-01,2020,11,POLLO,FINALIN F4 NF GP,134751.66,398.1,338.48
2020-11-01,2020,11,POLLO,FINALIN POAM F4 NF GH,285532.91,823.7,346.65
2020-11-01,2020,11,POLLO,FINALIN POAM F4 NF GP,174144.40,476.5,365.46
2020-11-01,2020,11,POLLO,FINALIN POAM F4 NF J MED GP,36853.93,101.43,363.35
2020-11-01,2020,11,POLLO,FINALIN POAM F4 SP,29323.91,76.2,384.81
2020-11-01,2020,11,POLLO,INICIARI F1 NF CYLACTIN GPG,26928.75,75.61,356.14
2020-11-01,2020,11,POLLO,INICIARI F1 NF GPG,406619.91,"1,175.74",345.84
2020-11-01,2020,11,POLLO,INICIARIN PIGMENTADO GRANULADO,3738.92,9.07,412.15
2020-11-01,2020,11,POLLO,INICIO PIGMENTADO GRANULADO CR,112169.96,252.92,443.49
2020-11-01,2020,11,POLLO,KILOS ALIMENTO FASE 1 A ENGORDE DE POLLO,125989.68,299.37,420.85
2020-11-01,2020,11,POLLO,PRE - ENGORDIN F2 NF AVA GPG,482049.16,"1,393.85",345.84
2020-11-01,2020,11,POLLO,PRE - ENGORDIN POAM FASE 2,685995.76,"1,785.26",384.26
2020-11-01,2020,11,POLLO,PREMIUM FASE 2 PLUS SH (ER),113600.07,267.76,424.27
2020-11-01,2020,11,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,390310.61,880.56,443.25
2020-11-01,2020,11,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,19448.76,32.57,597.17
2020-11-01,2020,11,MASCOTAS,ARECANA CACHORRO LOC,22.95,0.02,"1,012.03"
2020-11-01,2020,11,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,36898.85,56.29,655.5
2020-11-01,2020,11,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,1674.61,3.14,533.08
2020-11-01,2020,11,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,5405.72,8.53,633.91
2020-11-01,2020,11,MASCOTAS,GRAND SABUESO PR 22.70 KL,25462.40,39.55,643.75
2020-11-01,2020,11,MASCOTAS,SABUESO ADULTO 100.00 LBS./ 45.40 KGS.,371605.90,650.41,571.34
2020-11-01,2020,11,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,254.37,1.86,136.61
2020-11-01,2020,11,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,8925.74,12.77,698.9
2020-11-01,2020,11,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20 KGS.,163613.15,292.88,558.63
2020-11-01,2020,11,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20.00 KGS.,20370.35,34.01,598.98
2020-11-01,2020,11,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,76679.53,137.33,558.38
2020-11-01,2020,11,MASCOTAS,SABUESO CACHORRO 22.00 LBS,22576.15,30.89,730.97
2020-11-01,2020,11,MASCOTAS,SABUESO CACHORRO 22.00 LBS./ 10 KGS.,13094.30,16.12,812.5
2020-11-01,2020,11,MASCOTAS,SABUESO CACHORRO 4.40 LBS./ 2.00 KGS.,8623.52,11.45,753.02
2020-11-01,2020,11,MASCOTAS,SMARTCAN CACHORRO 38 LBS,592.85,1.17,505.81
2020-11-01,2020,11,PECES,TILAPIA MAX 28%,5311.82,8.21,646.99
2020-11-01,2020,11,PECES,TILAPIA MAX 28% 4 MM EXPORTAC,704.97,1.22,575.63
2020-11-01,2020,11,PECES,TILAPIA MAX 28% 6 MM MME VIT C EXP,12831.60,15.42,832.02
2020-11-01,2020,11,PECES,TILAPIA MAX 32% 1.2 MM TEC,109133.94,184.16,592.61
2020-11-01,2020,11,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,210599.48,328.63,640.84
2020-11-01,2020,11,PECES,TILAPIA MAX 38%,44383.05,56.79,781.53
2020-11-01,2020,11,PECES,TILAPIA MAX 38% 2 MM,44951.23,55.79,805.69
2020-11-01,2020,11,PECES,TILAPIA MAX 40% 1.2 MM,13037.12,12.34,"1,056.69"
2020-11-01,2020,11,PECES,TILAPIA MAX 40% 1.2 MM EXP,19527.96,20.91,933.88
2020-11-01,2020,11,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,180354.93,476.27,378.68
2020-11-01,2020,11,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,10591.87,24.95,424.56
2020-12-01,2020,12,CAMARON,C-MAX 25% 2.0 MM,29766.00,59.87,497.14
2020-12-01,2020,12,CAMARON,C-MAX 25% 2.3 MM FIN AD,202736.80,326.59,620.77
2020-12-01,2020,12,CAMARON,C-MAX 25% TEC 2.0 MM AD,668068.43,"1,006.52",663.74
2020-12-01,2020,12,CAMARON,C-MAX 28% 1.8 MM SHT,14600.82,19.98,730.78
2020-12-01,2020,12,CAMARON,C-MAX 28% CREC 2.0,116522.98,164.65,707.68
2020-12-01,2020,12,CAMARON,C-MAX 30% CREC 1.8 MM,85914.40,113.76,755.22
2020-12-01,2020,12,CAMARON,C-MAX 30% P CREC 2.0 MM,446037.75,609.86,731.38
2020-12-01,2020,12,CAMARON,C-MAX 35% 1.2 MM SHT ACIDOS ORGANICOS,292179.02,359.64,812.43
2020-12-01,2020,12,CAMARON,C-MAX 35% 1.8 MM SHT,84114.08,79.92,"1,052.49"
2020-12-01,2020,12,CAMARON,C-MAX 35% 1.8 MM SHT ACIDOS ORGANICOS,103869.06,159.84,649.84
2020-12-01,2020,12,CAMARON,C-MAX 35% 800-1200 MICRONES,62731.11,53.43,"1,174.01"
2020-12-01,2020,12,CAMARON,C-MAX 35% CREC 1.2,35350.70,34.93,"1,012.14"
2020-12-01,2020,12,CAMARON,C-MAX 35% CREC 1.8,203346.44,225.53,901.65
